gap_type,alpha,xmin_s,xmin_h
within_session,4.882879,12175.000000,3.381944
within_session,2.945019,6453.000000,1.792500
within_session,2.708565,196.000000,0.054444
within_session,3.189418,617.000000,0.171389
within_session,2.509909,2233.000000,0.620278
within_session,3.078959,29841.000000,8.289167
within_session,2.280879,715.000000,0.198611
within_session,2.127700,4992.000000,1.386667
within_session,2.736305,106.000000,0.029444
within_session,2.286022,132.000000,0.036667
within_session,2.463952,6323.000000,1.756389
within_session,3.623085,47309.000000,13.141389
within_session,6.931401,406.000000,0.112778
within_session,1.921170,1908.000000,0.530000
within_session,2.286485,199.000000,0.055278
within_session,2.011059,959.000000,0.266389
within_session,3.317232,14515.000000,4.031944
within_session,1.357818,35.000000,0.009722
within_session,2.288534,891.000000,0.247500
within_session,1.481557,118.000000,0.032778
within_session,1.531730,1155.000000,0.320833
within_session,5.852430,9826.000000,2.729444
within_session,2.720870,470.000000,0.130556
within_session,4.558474,567.000000,0.157500
within_session,1.785151,166.000000,0.046111
within_session,4.982005,348.000000,0.096667
within_session,2.555977,1131.000000,0.314167
within_session,2.018829,11049.000000,3.069167
within_session,4.773679,70778.000000,19.660556
within_session,1.817514,85.000000,0.023611
within_session,3.876905,746.000000,0.207222
within_session,2.015366,7433.000000,2.064722
within_session,3.680394,3359.000000,0.933056
within_session,1.336764,29.000000,0.008056
within_session,2.305905,216.000000,0.060000
within_session,1.313762,130.000000,0.036111
within_session,2.131096,46.000000,0.012778
within_session,5.896282,185.000000,0.051389
within_session,4.903074,14641.000000,4.066944
within_session,1.468713,199.000000,0.055278
within_session,1.897253,57.000000,0.015833
within_session,1.496071,208.000000,0.057778
within_session,4.838541,4232.000000,1.175556
within_session,1.264460,11.000000,0.003056
within_session,2.557266,4176.000000,1.160000
within_session,1.629404,107.000000,0.029722
within_session,2.314035,3634.000000,1.009444
within_session,2.149959,14928.000000,4.146667
within_session,1.706445,400.000000,0.111111
within_session,1.566102,2463.000000,0.684167
within_session,1.888638,2084.000000,0.578889
within_session,1.447977,46.000000,0.012778
within_session,5.032956,13165.000000,3.656944
within_session,2.260739,10450.000000,2.902778
within_session,1.611305,14.000000,0.003889
within_session,1.603490,193.000000,0.053611
within_session,1.332996,105.000000,0.029167
within_session,1.909398,215.000000,0.059722
within_session,1.519740,751.000000,0.208611
within_session,3.981784,43747.000000,12.151944
within_session,6.647953,1714.000000,0.476111
within_session,1.492442,111.000000,0.030833
within_session,1.994898,157.000000,0.043611
within_session,1.267686,11.000000,0.003056
within_session,2.928695,4677.000000,1.299167
within_session,2.280131,1359.000000,0.377500
within_session,1.884474,9195.000000,2.554167
within_session,1.672618,729.000000,0.202500
within_session,2.703078,1834.000000,0.509444
within_session,1.311843,40.000000,0.011111
within_session,1.866010,525.000000,0.145833
within_session,1.289107,116.000000,0.032222
within_session,1.370193,66.000000,0.018333
within_session,2.862268,598.000000,0.166111
within_session,3.227014,45633.000000,12.675833
within_session,4.413891,7297.000000,2.026944
within_session,2.135379,5130.000000,1.425000
within_session,3.991286,396.000000,0.110000
within_session,3.712374,10142.000000,2.817222
within_session,2.244987,14438.000000,4.010556
within_session,3.513313,1654.000000,0.459444
within_session,2.807670,353.000000,0.098056
within_session,3.134941,391.000000,0.108611
within_session,4.148787,112.000000,0.031111
within_session,1.669192,124.000000,0.034444
within_session,1.597391,16.000000,0.004444
within_session,2.013821,1291.000000,0.358611
within_session,4.159691,8060.000000,2.238889
within_session,31.735385,6994.000000,1.942778
within_session,1.580292,1193.000000,0.331389
within_session,3.889499,2412.000000,0.670000
within_session,3.371440,113.000000,0.031389
within_session,1.308162,164.000000,0.045556
within_session,1.742314,54.000000,0.015000
within_session,1.595303,11.000000,0.003056
within_session,1.913566,302.000000,0.083889
within_session,2.433684,2014.000000,0.559444
within_session,1.753826,1328.000000,0.368889
within_session,1.294770,63.000000,0.017500
within_session,2.023986,205.000000,0.056944
within_session,2.283150,3208.000000,0.891111
within_session,1.995863,590.000000,0.163889
within_session,4.646098,35557.000000,9.876944
within_session,2.276387,1477.000000,0.410278
within_session,1.727372,9.000000,0.002500
within_session,2.431016,1290.000000,0.358333
within_session,1.940824,622.000000,0.172778
within_session,2.208730,3171.000000,0.880833
within_session,1.443076,98.000000,0.027222
within_session,1.439878,109.000000,0.030278
within_session,1.625102,153.000000,0.042500
within_session,2.807793,4184.000000,1.162222
within_session,4.997839,10038.000000,2.788333
within_session,3.364522,7962.000000,2.211667
within_session,2.598953,6486.000000,1.801667
within_session,1.422657,52.000000,0.014444
within_session,3.959505,34128.000000,9.480000
within_session,2.702734,91.000000,0.025278
within_session,1.568822,2187.000000,0.607500
within_session,2.110128,1497.000000,0.415833
within_session,3.736773,30234.000000,8.398333
within_session,2.561815,405.000000,0.112500
within_session,2.547907,8954.000000,2.487222
within_session,2.606507,136.000000,0.037778
within_session,3.129563,26697.000000,7.415833
within_session,2.072447,5538.000000,1.538333
within_session,2.477740,9705.000000,2.695833
within_session,1.585605,142.000000,0.039444
within_session,5.175891,3417.000000,0.949167
within_session,1.415425,48.000000,0.013333
within_session,1.919454,60.000000,0.016667
within_session,6.179493,9630.000000,2.675000
within_session,2.073203,58.000000,0.016111
within_session,1.219514,30.000000,0.008333
within_session,5.164359,500.000000,0.138889
within_session,1.632691,5085.000000,1.412500
within_session,1.881253,135.000000,0.037500
within_session,1.262436,44.000000,0.012222
within_session,3.880092,662.000000,0.183889
within_session,1.477071,68.000000,0.018889
within_session,2.250865,3633.000000,1.009167
within_session,1.778676,156.000000,0.043333
within_session,1.645981,3203.000000,0.889722
within_session,4.115196,408.000000,0.113333
within_session,2.265047,1266.000000,0.351667
within_session,2.183824,1131.000000,0.314167
within_session,1.621685,242.000000,0.067222
within_session,4.113396,64779.000000,17.994167
within_session,2.771292,8772.000000,2.436667
within_session,1.793542,676.000000,0.187778
within_session,4.217839,12764.000000,3.545556
within_session,4.043950,10473.000000,2.909167
within_session,2.329369,10113.000000,2.809167
within_session,1.346877,22.000000,0.006111
within_session,2.264717,611.000000,0.169722
within_session,2.706734,269.000000,0.074722
within_session,2.720929,25705.000000,7.140278
within_session,6.932771,9656.000000,2.682222
within_session,5.882409,2277.000000,0.632500
within_session,2.050726,182.000000,0.050556
within_session,3.299493,374.000000,0.103889
within_session,1.297287,2.000000,0.000556
within_session,4.172606,2768.000000,0.768889
within_session,1.581818,727.000000,0.201944
within_session,1.866769,9368.000000,2.602222
within_session,1.340969,159.000000,0.044167
within_session,3.285630,1339.000000,0.371944
within_session,2.903513,53256.000000,14.793333
within_session,1.677244,88.000000,0.024444
within_session,3.191759,728.000000,0.202222
within_session,1.635061,81.000000,0.022500
within_session,2.710598,194.000000,0.053889
within_session,4.174619,2068.000000,0.574444
within_session,1.838110,540.000000,0.150000
within_session,1.400018,141.000000,0.039167
within_session,1.518626,16.000000,0.004444
within_session,3.445624,45334.000000,12.592778
within_session,2.701282,180.000000,0.050000
within_session,2.740565,529.000000,0.146944
within_session,4.194394,23301.000000,6.472500
within_session,1.569094,26.000000,0.007222
within_session,1.908523,1760.000000,0.488889
within_session,2.186951,3024.000000,0.840000
within_session,5.944288,57197.000000,15.888056
within_session,2.733256,4454.000000,1.237222
within_session,2.145986,8069.000000,2.241389
within_session,2.544604,12023.000000,3.339722
within_session,1.274757,98.000000,0.027222
within_session,4.950111,30284.000000,8.412222
within_session,1.967041,1369.000000,0.380278
within_session,1.376797,495.000000,0.137500
within_session,1.327986,50.000000,0.013889
within_session,3.607116,15371.000000,4.269722
within_session,1.529647,359.000000,0.099722
within_session,1.358735,188.000000,0.052222
within_session,4.784821,21470.000000,5.963889
within_session,2.634222,13217.000000,3.671389
within_session,3.480214,5787.000000,1.607500
within_session,2.356576,6291.000000,1.747500
within_session,3.826112,6851.000000,1.903056
within_session,1.645441,193.000000,0.053611
within_session,2.508610,378.000000,0.105000
within_session,4.774269,8062.000000,2.239444
within_session,3.841682,646.000000,0.179444
within_session,1.627821,20.000000,0.005556
within_session,3.135671,7267.000000,2.018611
within_session,2.635077,12817.000000,3.560278
within_session,1.532882,73.000000,0.020278
within_session,1.748929,221.000000,0.061389
within_session,1.452577,72.000000,0.020000
within_session,3.702133,134.000000,0.037222
within_session,2.275134,598.000000,0.166111
within_session,5.962406,44.000000,0.012222
within_session,1.433535,113.000000,0.031389
within_session,1.271722,19.000000,0.005278
within_session,1.777651,211.000000,0.058611
within_session,3.217003,394.000000,0.109444
within_session,1.572971,176.000000,0.048889
within_session,1.332697,85.000000,0.023611
within_session,4.233466,45118.000000,12.532778
within_session,3.428974,1819.000000,0.505278
within_session,5.350759,40835.000000,11.343056
within_session,3381.822696,10800.000000,3.000000
within_session,2.039921,228.000000,0.063333
within_session,1.232868,21.000000,0.005833
within_session,1.370180,62.000000,0.017222
within_session,1.802965,24.000000,0.006667
within_session,2.186576,21.000000,0.005833
within_session,5.344291,12501.000000,3.472500
within_session,2.242094,1063.000000,0.295278
within_session,1.630928,265.000000,0.073611
within_session,3.121160,46350.000000,12.875000
within_session,1.605110,192.000000,0.053333
within_session,3.128725,19955.000000,5.543056
within_session,5.908344,704.000000,0.195556
within_session,4.026732,33135.000000,9.204167
within_session,3.316034,192.000000,0.053333
within_session,2.878899,40002.000000,11.111667
within_session,5.668861,29759.000000,8.266389
within_session,1.865135,100.000000,0.027778
within_session,3.804918,23.000000,0.006389
within_session,1.320933,21.000000,0.005833
within_session,2.260432,635.000000,0.176389
within_session,3.076780,331.000000,0.091944
within_session,1.915177,289.000000,0.080278
within_session,3.034093,1574.000000,0.437222
within_session,1.517738,173.000000,0.048056
within_session,7.778318,6586.000000,1.829444
within_session,1.346476,39.000000,0.010833
within_session,1.380668,218.000000,0.060556
within_session,1.327584,77.000000,0.021389
within_session,2.121693,19.000000,0.005278
within_session,1.972180,26.000000,0.007222
within_session,1.864276,2245.000000,0.623611
within_session,3.662804,4.000000,0.001111
within_session,2.304074,126.000000,0.035000
within_session,4.118649,45306.000000,12.585000
within_session,4.121046,59093.000000,16.414722
within_session,2.031966,6147.000000,1.707500
within_session,1.819619,8073.000000,2.242500
within_session,3.848575,1132.000000,0.314444
within_session,2.807697,357.000000,0.099167
within_session,1.501273,871.000000,0.241944
within_session,3.003780,7220.000000,2.005556
within_session,1.214136,29.000000,0.008056
within_session,2.422071,4513.000000,1.253611
within_session,1.371629,84.000000,0.023333
within_session,3.047260,2203.000000,0.611944
within_session,8.376735,1224.000000,0.340000
within_session,4.143405,108.000000,0.030000
within_session,1.328047,10.000000,0.002778
within_session,1.353588,138.000000,0.038333
within_session,2.181311,723.000000,0.200833
within_session,2.334430,5391.000000,1.497500
within_session,2.792408,767.000000,0.213056
within_session,3.308518,12.000000,0.003333
within_session,2.406488,2739.000000,0.760833
within_session,2.933035,431.000000,0.119722
within_session,1.560140,128.000000,0.035556
within_session,3.919466,1604.000000,0.445556
within_session,4.423038,93.000000,0.025833
within_session,2.047908,6077.000000,1.688056
within_session,4.241582,4612.000000,1.281111
within_session,2.906549,23424.000000,6.506667
within_session,2.062089,175.000000,0.048611
within_session,2.512517,3753.000000,1.042500
within_session,2.903286,8177.000000,2.271389
within_session,4.189682,416.000000,0.115556
within_session,2.590505,230.000000,0.063889
within_session,3.168747,8157.000000,2.265833
within_session,13.956796,7450.000000,2.069444
within_session,4.091886,5767.000000,1.601944
within_session,3.429881,53.000000,0.014722
within_session,3.612713,26.000000,0.007222
within_session,3.405264,14537.000000,4.038056
